Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7477,2/16/2012,9/30/2011,Express Shipping,3523,Roi Doneld,Corporate,United States,Sacramento,California,94207,North,8482,Furniture,Laptops,Chair,970.84,7,0.45,409.91
8947,11/1/2017,2/15/2019,Standard Shipping,2394,Virgilio Kleuer,Home Office,United States,Van Nuys,California,91499,East,9726,Office Supplies,Tables,Chair,98.97,97,0.36,230.22
3735,3/25/2011,8/7/2012,Express Shipping,7875,Ronalda Swaysland,Corporate,United States,Los Angeles,California,90071,West,2367,Technology,Pens,Phone,838.51,92,0.48,126.2
6592,4/20/2016,7/25/2017,Express Shipping,8837,Rana Brumbie,Home Office,United States,San Jose,California,95138,West,1708,Office Supplies,Paper,Table,256.19,92,0.15,199.68
5983,1/7/2011,10/16/2020,Same Day Shipping,3454,Shandee Scoffham,Home Office,United States,Salinas,California,93907,North,3655,Office Supplies,Tables,Paper,809.18,73,0.22,112.17
6668,9/26/2018,6/1/2013,Express Shipping,9172,Jennette Densey,Corporate,United States,Los Angeles,California,90040,North,3207,Technology,Pens,Pen,552.0,53,0.37,225.87
8305,4/13/2022,8/31/2014,Standard Shipping,2267,Kissee Cartmer,Consumer,United States,Pasadena,California,91186,South,2606,Technology,Pens,Laptop,671.62,25,0.23,121.59
7860,6/2/2016,2/17/2021,Express Shipping,6124,Evangeline Westlake,Home Office,United States,Los Angeles,California,90071,East,9526,Office Supplies,Paper,Paper,717.32,17,0.06,151.37
3634,4/13/2021,2/5/2021,Standard Shipping,9286,Duky Gubbin,Home Office,United States,San Diego,California,92127,East,7373,Furniture,Tables,Chair,14.56,48,0.29,270.44
5193,5/3/2012,5/28/2019,Standard Shipping,3128,Valentine Bradie,Consumer,United States,Bakersfield,California,93311,West,1424,Office Supplies,Pens,Phone,118.48,62,0.42,273.13
4116,7/27/2015,4/15/2015,Same Day Shipping,7257,Derby Twinn,Consumer,United States,Los Angeles,California,90010,North,4231,Office Supplies,Chairs,Paper,581.48,45,0.47,209.65
6653,8/23/2017,9/15/2018,Standard Shipping,4446,Seka Cornels,Home Office,United States,Inglewood,California,90398,West,4747,Furniture,Chairs,Table,550.88,8,0.03,437.77
3455,12/4/2017,1/19/2021,Express Shipping,9865,Mara Wellsman,Corporate,United States,Fresno,California,93704,North,6572,Furniture,Tables,Pen,745.02,78,0.33,357.95
3237,1/24/2017,5/31/2018,Standard Shipping,6760,Marion Tiebe,Consumer,United States,Corona,California,92878,South,3629,Furniture,Phones,Table,298.17,13,0.2,486.57
4729,12/15/2022,7/17/2013,Standard Shipping,3425,Alysia Klewer,Consumer,United States,San Diego,California,92191,North,2714,Office Supplies,Laptops,Paper,154.04,86,0.04,412.15
5143,1/2/2016,8/17/2017,Same Day Shipping,8517,Scottie Lapish,Corporate,United States,Oceanside,California,92056,East,8574,Furniture,Paper,Laptop,622.54,86,0.24,117.46
1270,4/28/2020,10/9/2010,Standard Shipping,1825,Fidelia Baldrick,Corporate,United States,Fresno,California,93726,North,6623,Furniture,Chairs,Laptop,432.84,14,0.34,424.95
1625,1/20/2013,7/29/2011,Same Day Shipping,8489,Ingrid Parfett,Consumer,United States,Los Angeles,California,90055,East,6014,Furniture,Laptops,Laptop,603.65,10,0.23,465.81
8277,5/30/2018,9/28/2021,Standard Shipping,7644,Ariella Sarchwell,Corporate,United States,Simi Valley,California,93094,West,6236,Technology,Pens,Pen,4.18,33,0.41,473.7
1088,5/16/2015,11/12/2013,Express Shipping,6708,Ralf Hussey,Corporate,United States,Newport Beach,California,92662,North,5455,Technology,Tables,Laptop,334.6,62,0.37,147.12
8650,1/15/2013,12/23/2019,Express Shipping,5344,Jordan Ramsier,Corporate,United States,Sacramento,California,95818,East,7896,Office Supplies,Paper,Table,298.77,17,0.32,227.66
9901,12/4/2017,9/4/2011,Same Day Shipping,5710,Gib Huckin,Consumer,United States,Pasadena,California,91199,East,6792,Furniture,Laptops,Paper,969.91,42,0.19,242.64
1930,5/24/2019,1/15/2020,Standard Shipping,4100,Paige Loughney,Consumer,United States,Pasadena,California,91103,East,9629,Furniture,Chairs,Chair,547.71,50,0.15,232.09
5592,3/20/2012,6/10/2010,Express Shipping,4854,Albertine Crack,Consumer,United States,San Diego,California,92165,West,7172,Technology,Phones,Laptop,267.85,8,0.31,128.83
7152,11/25/2014,9/14/2017,Same Day Shipping,5212,Hart Hemstead,Consumer,United States,Van Nuys,California,91499,South,2841,Technology,Paper,Pen,720.96,4,0.38,123.37
2881,9/19/2020,3/26/2022,Same Day Shipping,7604,Creight Emblem,Home Office,United States,San Diego,California,92110,West,6652,Office Supplies,Paper,Phone,344.37,69,0.34,458.16
8598,11/30/2020,7/30/2012,Same Day Shipping,9842,Shelton Wheatman,Consumer,United States,Fresno,California,93762,South,9590,Technology,Phones,Laptop,577.09,28,0.04,392.27
2551,5/11/2011,5/25/2014,Same Day Shipping,1779,Westbrook Scola,Corporate,United States,San Francisco,California,94159,East,6458,Furniture,Paper,Table,642.97,85,0.18,410.67
5040,5/14/2020,12/23/2019,Same Day Shipping,6175,Deanne Ferryn,Corporate,United States,Garden Grove,California,92844,West,5690,Office Supplies,Pens,Pen,437.29,14,0.4,187.41
8203,3/31/2015,10/3/2016,Express Shipping,6278,Hendrick Duckitt,Corporate,United States,Bakersfield,California,93311,South,3703,Technology,Chairs,Laptop,789.82,7,0.38,476.0
3668,12/6/2012,6/26/2015,Same Day Shipping,4761,Gregorio Hengoed,Consumer,United States,Los Angeles,California,90030,West,7492,Office Supplies,Phones,Chair,902.26,39,0.35,272.05
1048,8/17/2021,12/20/2022,Same Day Shipping,2960,Tyrus Bradbrook,Home Office,United States,Sacramento,California,95818,East,8253,Office Supplies,Pens,Laptop,936.72,63,0.3,241.21
9249,9/22/2018,11/15/2012,Standard Shipping,3636,Roxane Cradduck,Home Office,United States,San Jose,California,95113,East,2919,Office Supplies,Chairs,Laptop,475.16,22,0.47,350.35
5631,1/1/2018,9/4/2018,Express Shipping,9054,Tommie Atcherley,Consumer,United States,Los Angeles,California,90035,West,4119,Technology,Phones,Laptop,882.77,23,0.03,291.81
4854,1/23/2022,12/27/2018,Standard Shipping,5280,Barbee Wilkin,Consumer,United States,Los Angeles,California,90076,North,6148,Technology,Phones,Pen,761.06,39,0.4,340.88
6055,7/19/2010,12/26/2014,Express Shipping,3114,Otto Essam,Home Office,United States,Corona,California,92878,East,2257,Office Supplies,Paper,Paper,465.54,96,0.24,190.88
9834,7/20/2017,11/1/2010,Express Shipping,3833,Isaiah Wardington,Home Office,United States,San Jose,California,95138,West,7190,Office Supplies,Chairs,Laptop,870.77,13,0.19,252.79
7841,4/6/2017,11/5/2015,Same Day Shipping,9843,Mada Mill,Corporate,United States,Richmond,California,94807,South,2228,Technology,Paper,Pen,578.41,32,0.46,404.46
4884,8/2/2015,1/11/2017,Standard Shipping,8149,Ber Giamelli,Home Office,United States,Huntington Beach,California,92648,West,2419,Technology,Paper,Chair,993.57,81,0.45,209.08
2356,4/10/2010,9/2/2013,Same Day Shipping,4682,Carolann Fairest,Consumer,United States,Van Nuys,California,91406,West,3799,Technology,Pens,Phone,522.87,51,0.41,468.29
8365,4/25/2020,10/10/2011,Same Day Shipping,2945,Trent Gregon,Corporate,United States,Chico,California,95973,North,7326,Furniture,Pens,Phone,119.27,19,0.15,419.61
4387,8/21/2019,5/5/2013,Same Day Shipping,3676,Dylan Mungan,Corporate,United States,Mountain View,California,94042,West,7394,Technology,Tables,Paper,703.86,32,0.11,312.22
7847,3/6/2020,5/23/2016,Express Shipping,9844,Haskell Enders,Consumer,United States,Los Angeles,California,90055,South,1906,Office Supplies,Laptops,Paper,731.78,36,0.35,121.87
4986,8/9/2021,9/17/2010,Standard Shipping,8277,Blanch Neising,Corporate,United States,Sacramento,California,95818,South,7250,Furniture,Paper,Laptop,115.71,70,0.44,225.89
7878,7/31/2017,7/24/2015,Same Day Shipping,8210,Roberta Kembery,Consumer,United States,Sacramento,California,95894,West,4025,Office Supplies,Phones,Paper,897.69,85,0.49,157.08
2514,3/30/2010,3/1/2016,Same Day Shipping,4432,Maddie Graybeal,Corporate,United States,Bakersfield,California,93311,West,9735,Furniture,Phones,Laptop,636.91,43,0.48,114.18
9211,4/20/2013,4/6/2015,Express Shipping,6055,Rivalee Ruxton,Consumer,United States,Bakersfield,California,93311,East,5296,Furniture,Chairs,Pen,108.42,18,0.27,243.97
1052,8/5/2013,5/17/2012,Express Shipping,7243,Anthiathia Fawdrey,Home Office,United States,Anaheim,California,92825,South,1297,Furniture,Paper,Phone,220.68,27,0.38,405.21
7229,7/29/2015,5/9/2012,Same Day Shipping,6684,Arnie Doniso,Consumer,United States,San Diego,California,92105,South,5353,Furniture,Chairs,Table,271.32,8,0.16,191.12
7144,7/8/2022,12/26/2020,Same Day Shipping,4076,Eleen Soppit,Consumer,United States,San Jose,California,95160,North,3379,Technology,Tables,Chair,384.39,77,0.02,317.99
7164,4/23/2019,9/2/2018,Same Day Shipping,5055,Cyndia Ratt,Home Office,United States,San Diego,California,92153,North,6542,Furniture,Tables,Laptop,313.79,53,0.49,190.46
9653,5/20/2012,9/19/2021,Express Shipping,7837,Alisander Stang-Gjertsen,Consumer,United States,Los Angeles,California,90005,South,4282,Furniture,Tables,Laptop,174.7,54,0.47,348.57
8641,10/23/2013,7/23/2022,Standard Shipping,5338,Edvard Malcolmson,Home Office,United States,Alhambra,California,91841,North,2979,Office Supplies,Paper,Chair,393.15,75,0.37,357.94
3321,7/2/2013,9/30/2016,Express Shipping,9993,Tate Halkyard,Corporate,United States,Pasadena,California,91131,West,8037,Office Supplies,Pens,Phone,358.53,44,0.44,172.36
7679,2/10/2015,4/15/2011,Same Day Shipping,2100,Artair Shillito,Corporate,United States,San Diego,California,92132,East,6947,Technology,Chairs,Pen,111.14,76,0.06,136.85
8843,10/11/2018,1/17/2015,Same Day Shipping,6009,Benedikta Langcaster,Corporate,United States,Mountain View,California,94042,North,9719,Office Supplies,Paper,Laptop,602.61,73,0.29,285.98
5619,11/13/2018,2/2/2016,Express Shipping,5321,Lucais Tillerton,Corporate,United States,Santa Barbara,California,93106,West,3808,Technology,Phones,Laptop,100.18,20,0.48,327.18
1213,6/29/2017,7/14/2013,Standard Shipping,2190,Hansiain Coltherd,Home Office,United States,Oakland,California,94622,East,5018,Furniture,Chairs,Laptop,374.16,19,0.08,176.41
2282,10/25/2016,9/9/2012,Express Shipping,6159,Rudiger Wiggall,Home Office,United States,San Jose,California,95138,South,2752,Technology,Phones,Chair,929.83,71,0.29,126.37
5146,7/4/2020,1/3/2012,Express Shipping,9699,Shepard Brideoke,Corporate,United States,Lancaster,California,93584,East,5324,Technology,Pens,Pen,20.69,38,0.34,185.17
4426,10/18/2012,5/8/2013,Express Shipping,6018,Perry Dineen,Home Office,United States,Van Nuys,California,91499,East,9283,Office Supplies,Chairs,Table,273.5,93,0.46,276.8
5792,1/3/2022,5/9/2015,Standard Shipping,5764,Terrell Sissot,Corporate,United States,Los Angeles,California,90189,East,7215,Office Supplies,Laptops,Chair,656.94,32,0.41,100.46
8242,12/23/2017,7/31/2019,Express Shipping,3017,Ricky Fyndon,Consumer,United States,Torrance,California,90505,North,7592,Technology,Chairs,Pen,99.39,30,0.14,114.83
2094,8/20/2010,6/4/2021,Same Day Shipping,5750,Jennica Grigoli,Home Office,United States,San Francisco,California,94159,South,9351,Office Supplies,Laptops,Chair,865.24,73,0.36,151.0
5466,6/17/2011,4/26/2010,Same Day Shipping,9845,Branden Pickerin,Home Office,United States,Pasadena,California,91103,East,5621,Office Supplies,Laptops,Phone,572.93,2,0.12,336.6
6042,10/11/2021,3/10/2010,Express Shipping,3232,Mandie Boick,Home Office,United States,Fresno,California,93726,West,8064,Technology,Chairs,Pen,462.32,14,0.12,321.34
5466,1/21/2015,12/30/2022,Same Day Shipping,1411,Robbi Cawthery,Consumer,United States,Los Angeles,California,90010,South,5639,Office Supplies,Phones,Phone,147.55,38,0.08,490.58
6383,7/3/2015,12/21/2020,Express Shipping,1943,Christi Klaff,Corporate,United States,Los Angeles,California,90189,West,9367,Furniture,Tables,Pen,977.82,58,0.48,169.9
7886,2/25/2022,4/18/2015,Express Shipping,5843,Nada Breadon,Consumer,United States,San Diego,California,92132,East,2334,Technology,Pens,Table,615.02,88,0.33,332.91
9995,3/17/2015,3/28/2021,Standard Shipping,3632,Ryley Bracey,Consumer,United States,Glendale,California,91210,North,6591,Office Supplies,Chairs,Phone,240.79,87,0.04,272.53
7451,4/25/2018,1/10/2012,Standard Shipping,6443,Willdon Andreucci,Corporate,United States,San Francisco,California,94159,South,2904,Furniture,Chairs,Paper,405.08,98,0.29,158.21
6593,2/19/2013,11/12/2015,Standard Shipping,1464,Sapphire Schoffler,Home Office,United States,Stockton,California,95210,South,2584,Furniture,Pens,Table,30.48,25,0.36,354.73
7316,12/14/2011,10/31/2021,Standard Shipping,6827,Petra Sutterfield,Corporate,United States,Pasadena,California,91199,East,7598,Furniture,Tables,Chair,287.61,82,0.26,244.51
3011,11/6/2010,8/13/2021,Standard Shipping,7406,Benedick Blaylock,Consumer,United States,San Diego,California,92191,West,6934,Technology,Laptops,Paper,682.89,10,0.21,341.61
2561,10/10/2017,12/11/2022,Express Shipping,9750,Emalia Gymlett,Consumer,United States,Los Angeles,California,90189,South,9797,Technology,Laptops,Laptop,849.25,47,0.44,490.95
2522,6/17/2021,3/6/2019,Standard Shipping,9133,Mark Doram,Corporate,United States,San Diego,California,92153,South,7327,Office Supplies,Phones,Phone,941.12,50,0.17,108.23
9200,12/7/2017,5/13/2011,Same Day Shipping,4913,Doe Pittman,Consumer,United States,Sacramento,California,94263,West,9538,Office Supplies,Pens,Table,952.26,100,0.03,283.55
6171,12/21/2016,3/19/2018,Standard Shipping,1050,Ches Puleque,Consumer,United States,San Diego,California,92132,East,3248,Office Supplies,Laptops,Pen,371.36,15,0.09,460.97
3478,11/7/2011,8/20/2010,Express Shipping,9086,Perkin Giabucci,Consumer,United States,Los Angeles,California,90071,East,8041,Technology,Chairs,Phone,326.85,88,0.16,133.34
9734,9/19/2019,8/14/2019,Same Day Shipping,6932,Frederica Deamer,Home Office,United States,San Diego,California,92110,East,5668,Office Supplies,Pens,Chair,646.16,42,0.3,116.59
2568,10/13/2010,6/27/2010,Same Day Shipping,8161,Dion Tuplin,Home Office,United States,Santa Monica,California,90410,West,2782,Technology,Phones,Paper,186.7,15,0.5,299.16
5103,12/18/2013,8/27/2010,Express Shipping,6415,Donavon Schreurs,Home Office,United States,San Francisco,California,94121,West,3822,Technology,Pens,Laptop,112.0,12,0.19,248.28
2240,7/24/2011,3/1/2010,Standard Shipping,1068,Merl Maffini,Home Office,United States,Fresno,California,93715,South,5819,Office Supplies,Chairs,Pen,421.04,44,0.27,215.73
9721,10/29/2019,11/29/2016,Express Shipping,3741,Jeffrey Marshal,Home Office,United States,Garden Grove,California,92645,South,3643,Furniture,Pens,Laptop,595.54,53,0.13,333.46
1237,3/13/2019,4/23/2012,Standard Shipping,4677,Hakim Rubinovici,Corporate,United States,San Francisco,California,94132,West,7911,Technology,Tables,Pen,414.25,34,0.07,426.9
7277,7/29/2017,3/12/2010,Express Shipping,2835,Fritz Atkirk,Corporate,United States,Long Beach,California,90831,South,3407,Office Supplies,Tables,Pen,956.41,80,0.37,398.23
1575,2/1/2012,2/24/2021,Same Day Shipping,2242,Kacey Seeney,Home Office,United States,Fresno,California,93773,East,6611,Furniture,Tables,Paper,238.34,20,0.14,181.31
1212,10/31/2022,1/21/2012,Same Day Shipping,9518,Ingrim Chestnutt,Home Office,United States,Inglewood,California,90305,East,3804,Office Supplies,Laptops,Pen,11.63,8,0.02,362.34
4607,5/30/2018,8/12/2014,Same Day Shipping,8572,Hugh Bowerman,Corporate,United States,Pasadena,California,91186,West,3164,Technology,Tables,Pen,214.76,23,0.17,421.16
5510,5/24/2021,5/20/2011,Same Day Shipping,3415,Brigham Gozzett,Consumer,United States,Salinas,California,93907,North,4933,Furniture,Paper,Laptop,170.26,84,0.33,302.0
7101,5/19/2014,11/20/2010,Standard Shipping,5220,Kalli Lillyman,Corporate,United States,Sacramento,California,95852,South,1786,Furniture,Phones,Paper,780.34,8,0.1,436.43
3389,10/27/2015,4/8/2011,Express Shipping,4121,Carmencita Haines,Consumer,United States,San Jose,California,95138,East,3060,Technology,Chairs,Table,554.25,23,0.08,281.58
1511,1/20/2020,8/20/2010,Express Shipping,6323,Ema Coudray,Consumer,United States,Sacramento,California,94273,East,5303,Office Supplies,Laptops,Paper,441.06,45,0.26,120.71
2496,1/7/2016,4/17/2013,Standard Shipping,1977,Shalom Jakubczyk,Home Office,United States,Los Angeles,California,90030,West,8499,Office Supplies,Pens,Chair,52.55,84,0.49,107.03
9686,12/2/2014,10/29/2017,Standard Shipping,9186,Kania MacIlurick,Consumer,United States,Fresno,California,93726,West,5895,Office Supplies,Paper,Pen,120.24,98,0.33,261.37
1385,3/31/2020,3/25/2021,Express Shipping,9945,Phillis Lyddyard,Corporate,United States,Los Angeles,California,90189,East,9154,Office Supplies,Phones,Laptop,797.02,59,0.45,136.19
1477,6/6/2017,7/11/2016,Express Shipping,8050,Olympie Saill,Home Office,United States,Corona,California,92878,North,5602,Furniture,Tables,Pen,888.74,20,0.43,407.76
7748,5/26/2017,9/26/2021,Express Shipping,4025,Hermann Smithen,Corporate,United States,San Bernardino,California,92415,South,7398,Technology,Paper,Paper,247.77,8,0.1,107.42
9530,5/25/2014,12/18/2014,Standard Shipping,1170,Floris Woolmington,Consumer,United States,Palmdale,California,93591,East,1366,Furniture,Pens,Laptop,332.17,40,0.2,398.54
8265,4/23/2015,6/21/2021,Standard Shipping,6697,Adriana Filby,Consumer,United States,Van Nuys,California,91406,West,3801,Technology,Phones,Chair,25.43,84,0.28,257.15
5197,10/24/2020,11/6/2019,Same Day Shipping,2427,Anna-diana Marthen,Consumer,United States,Sacramento,California,95894,West,8559,Furniture,Paper,Pen,904.18,53,0.08,174.18
2415,7/16/2018,1/9/2015,Standard Shipping,6339,Prentiss Curnokk,Consumer,United States,Santa Ana,California,92725,North,7816,Technology,Laptops,Laptop,739.02,87,0.42,355.0
4339,7/27/2018,3/13/2011,Same Day Shipping,5918,Steven Bartalot,Corporate,United States,Sacramento,California,95894,North,6924,Technology,Chairs,Pen,353.79,39,0.37,485.06
9717,2/21/2017,9/3/2014,Standard Shipping,3718,Gretal Dumberrill,Corporate,United States,Bakersfield,California,93305,South,6131,Office Supplies,Chairs,Chair,5.91,94,0.37,342.22
2803,7/6/2016,7/21/2019,Express Shipping,3864,Dalia Still,Consumer,United States,San Francisco,California,94154,East,9381,Furniture,Laptops,Chair,302.43,29,0.45,121.41
7427,12/9/2022,3/27/2018,Standard Shipping,4474,Olly Fend,Consumer,United States,San Francisco,California,94121,West,5917,Furniture,Chairs,Chair,223.72,36,0.21,303.81
8130,4/5/2017,8/31/2010,Standard Shipping,6374,Shem Foort,Home Office,United States,San Diego,California,92153,South,2334,Technology,Paper,Paper,722.21,39,0.03,289.51
6684,4/11/2015,11/13/2019,Standard Shipping,7966,Adlai Corless,Home Office,United States,Pasadena,California,91117,South,8999,Furniture,Chairs,Table,562.57,38,0.09,441.53
3992,6/25/2010,12/15/2019,Same Day Shipping,8514,Sonnie Couling,Corporate,United States,Fresno,California,93715,East,8226,Furniture,Paper,Table,54.6,38,0.21,377.06
5443,7/26/2018,11/29/2010,Same Day Shipping,5400,Mikael Arpur,Home Office,United States,Santa Monica,California,90410,West,8880,Office Supplies,Paper,Laptop,879.68,70,0.0,222.15
2076,7/19/2010,11/18/2019,Express Shipping,6964,Rubia Phetteplace,Corporate,United States,Fresno,California,93773,East,7133,Office Supplies,Laptops,Pen,268.12,55,0.06,213.21
9235,3/23/2010,6/17/2020,Express Shipping,5184,Michaella Sharpless,Home Office,United States,Pasadena,California,91117,North,4240,Furniture,Phones,Pen,804.56,71,0.25,459.83
6977,11/22/2019,6/1/2021,Express Shipping,5184,Cherie Millan,Consumer,United States,Los Angeles,California,90040,North,2759,Furniture,Tables,Table,529.58,2,0.36,355.07
5611,10/25/2015,8/14/2019,Same Day Shipping,3887,Ferris Mulhill,Consumer,United States,Sacramento,California,95852,West,2449,Furniture,Pens,Paper,693.87,84,0.03,271.8
8457,10/20/2015,5/31/2010,Express Shipping,1946,Maribel Bullus,Consumer,United States,San Diego,California,92170,South,1001,Office Supplies,Laptops,Laptop,607.01,6,0.07,300.37
6148,6/5/2020,4/21/2018,Standard Shipping,8928,Paola Bewicke,Home Office,United States,Carlsbad,California,92013,North,2228,Technology,Paper,Chair,603.33,84,0.14,388.71
6934,1/26/2022,9/29/2010,Standard Shipping,7573,Hestia Carrel,Corporate,United States,San Jose,California,95123,North,4703,Technology,Phones,Laptop,707.6,70,0.44,454.7
3594,8/4/2016,8/31/2017,Express Shipping,7083,Dare Deedes,Consumer,United States,San Jose,California,95123,South,3673,Furniture,Chairs,Phone,437.28,12,0.38,267.2
5553,9/19/2020,4/21/2020,Express Shipping,6073,Kerrill Worster,Corporate,United States,San Jose,California,95160,West,4002,Furniture,Chairs,Chair,230.37,34,0.14,466.09
2145,11/18/2017,4/21/2015,Same Day Shipping,6492,Krissie Hollebon,Corporate,United States,Corona,California,92883,North,4899,Technology,Laptops,Table,187.39,35,0.49,199.73
7379,11/27/2015,11/13/2020,Same Day Shipping,1800,Janek Fontelles,Consumer,United States,Palmdale,California,93591,West,2819,Office Supplies,Phones,Table,418.07,36,0.4,348.55
9807,11/28/2017,8/29/2013,Express Shipping,3919,Jacquelin Winser,Corporate,United States,Huntington Beach,California,92648,North,8197,Furniture,Laptops,Laptop,794.69,63,0.39,330.5
2903,8/25/2015,10/15/2017,Same Day Shipping,8187,Janaya Jales,Consumer,United States,Mountain View,California,94042,North,8513,Technology,Phones,Paper,839.6,37,0.24,292.88
3264,3/18/2018,4/22/2015,Express Shipping,3407,Axe Tooze,Home Office,United States,Mountain View,California,94042,East,3252,Furniture,Paper,Table,987.0,43,0.03,452.16
2208,9/19/2021,11/16/2013,Standard Shipping,6869,Rhonda Orridge,Home Office,United States,Fullerton,California,92640,West,1593,Furniture,Paper,Pen,324.22,20,0.39,345.95
2005,10/20/2020,3/29/2014,Same Day Shipping,5729,Cosimo Kirsche,Corporate,United States,San Francisco,California,94121,North,7728,Technology,Tables,Paper,725.94,77,0.29,319.55
3821,5/12/2013,11/10/2012,Standard Shipping,3183,Bartolomeo Roderick,Home Office,United States,Newport Beach,California,92662,North,6146,Technology,Chairs,Table,728.39,70,0.47,254.98
1901,5/21/2015,7/12/2010,Standard Shipping,5356,Guilbert Cisec,Home Office,United States,Simi Valley,California,93094,East,1525,Technology,Paper,Paper,976.56,55,0.15,278.57
8188,7/4/2017,4/10/2017,Standard Shipping,9910,Mommy Edie,Home Office,United States,Los Angeles,California,90189,West,4329,Furniture,Chairs,Phone,234.74,83,0.47,457.36
7159,4/17/2013,2/20/2012,Same Day Shipping,9561,Lenna Rasher,Corporate,United States,Glendale,California,91210,North,8612,Furniture,Tables,Chair,998.59,42,0.4,153.39
2290,3/14/2011,12/13/2018,Express Shipping,9747,Giana Kenlin,Corporate,United States,Santa Barbara,California,93106,West,7424,Technology,Pens,Laptop,562.63,48,0.24,123.68
5149,7/31/2017,2/27/2017,Express Shipping,6191,Hermione Sprionghall,Corporate,United States,San Diego,California,92132,North,6724,Technology,Paper,Pen,377.15,55,0.12,171.0
9462,10/7/2021,3/24/2018,Express Shipping,6542,Mortimer Bettesworth,Corporate,United States,Santa Ana,California,92725,West,6652,Technology,Tables,Table,308.41,87,0.33,206.86
1913,6/12/2016,5/29/2015,Same Day Shipping,2952,Charmaine Lanktree,Corporate,United States,Chico,California,95973,East,2734,Technology,Paper,Paper,495.07,15,0.06,365.05
8231,4/28/2015,3/29/2016,Standard Shipping,4653,Lewie Duprey,Home Office,United States,San Rafael,California,94913,North,2700,Office Supplies,Paper,Paper,819.49,88,0.47,467.99
2010,6/17/2016,6/13/2014,Express Shipping,7759,Kelila Bushell,Consumer,United States,Stockton,California,95210,South,9614,Technology,Phones,Chair,316.45,69,0.35,467.64
2104,5/25/2021,5/19/2017,Express Shipping,5387,Arabelle Helleckas,Consumer,United States,San Francisco,California,94121,East,8643,Technology,Pens,Chair,119.11,41,0.46,263.86
5468,6/1/2017,8/3/2018,Standard Shipping,4596,Darwin Jeffery,Home Office,United States,Santa Cruz,California,95064,East,1691,Furniture,Laptops,Pen,901.6,90,0.41,363.6
3069,8/1/2011,4/11/2016,Express Shipping,1031,Isabelle McBeath,Corporate,United States,Burbank,California,91505,West,4438,Technology,Chairs,Table,983.94,35,0.22,400.32
5036,1/30/2014,10/5/2019,Standard Shipping,6263,Ward Vogt,Consumer,United States,Sacramento,California,94207,East,3781,Technology,Chairs,Table,536.8,66,0.35,221.59
8615,2/18/2012,1/13/2012,Express Shipping,6943,Cirilo Hamblett,Corporate,United States,Sacramento,California,95813,South,7480,Office Supplies,Tables,Paper,758.62,60,0.17,318.93
8253,10/27/2012,3/1/2013,Same Day Shipping,7492,Olin Mease,Consumer,United States,Torrance,California,90505,North,1240,Furniture,Chairs,Phone,127.91,81,0.26,187.46
1441,6/29/2018,2/9/2022,Standard Shipping,3047,Marna Gouldsmith,Corporate,United States,Stockton,California,95210,North,6393,Technology,Laptops,Phone,522.45,36,0.46,189.52
2493,11/22/2022,1/4/2011,Standard Shipping,9567,Noby Andryushchenko,Home Office,United States,Pasadena,California,91131,West,3035,Office Supplies,Tables,Phone,497.99,21,0.05,304.23
5398,12/9/2017,7/13/2019,Express Shipping,4789,Kristan Partrick,Corporate,United States,Los Angeles,California,90010,North,9833,Furniture,Pens,Chair,80.33,92,0.09,160.22
4556,2/2/2022,11/28/2014,Same Day Shipping,9627,Giraud Norkutt,Corporate,United States,Oceanside,California,92056,North,6461,Office Supplies,Pens,Phone,224.3,23,0.11,141.69
5183,2/14/2010,12/3/2013,Express Shipping,8854,Shanon Nowlan,Corporate,United States,San Diego,California,92110,East,8409,Furniture,Phones,Phone,965.22,94,0.2,472.32
3156,6/13/2021,4/5/2022,Standard Shipping,9881,Dorian Flinn,Home Office,United States,Pasadena,California,91131,South,7179,Office Supplies,Tables,Table,904.24,10,0.05,183.93
5656,7/2/2018,1/7/2019,Standard Shipping,2881,Garey Brideoke,Consumer,United States,Bakersfield,California,93311,East,9846,Technology,Paper,Chair,293.81,90,0.49,358.27
7426,7/8/2011,8/10/2019,Standard Shipping,8850,Ulrikaumeko Yardy,Consumer,United States,Whittier,California,90610,South,6811,Furniture,Tables,Paper,478.25,51,0.08,169.81
6443,9/21/2018,8/1/2020,Standard Shipping,3229,Zared Palfreyman,Corporate,United States,Bakersfield,California,93311,East,8177,Technology,Phones,Laptop,750.4,98,0.3,187.53
1888,11/24/2014,11/14/2019,Standard Shipping,6582,Locke Costello,Consumer,United States,Irvine,California,92619,East,5540,Technology,Pens,Phone,267.1,30,0.37,178.53
6055,8/15/2010,7/8/2017,Standard Shipping,9163,Judi Sever,Consumer,United States,San Jose,California,95160,West,9204,Furniture,Chairs,Paper,288.0,90,0.47,117.87
7420,1/7/2014,6/19/2014,Standard Shipping,5258,Ruddie Ayliff,Home Office,United States,Los Angeles,California,90076,East,4461,Technology,Tables,Phone,433.93,82,0.45,433.38
6453,9/17/2017,3/23/2019,Same Day Shipping,1130,Tessa Shreeves,Home Office,United States,Carlsbad,California,92013,North,6364,Furniture,Pens,Table,475.6,66,0.32,481.41
9342,3/2/2014,2/7/2017,Same Day Shipping,5291,Gustaf Carnelley,Home Office,United States,San Rafael,California,94913,West,2872,Technology,Phones,Paper,313.64,4,0.26,403.82
